uid,platform,component,componentgroup,createdBy.user.user_id,modifiedBy.user.user_id,updated, applications[0].id
config:component:aggregator:eikon_library_applications.aggregate_matrix_._eikon_4.0,  eikon, Aggregate Matrix | Eikon 4.0,  Eikon_Library_Applications, , , 2014-12-04T15:12:22.673Z,202641
config:component:aggregator:eikon_library_applications.eikon_library_applications,  eikon, Eikon_Library_Applications,  Eikon_Library_Applications, , , 2014-12-04T15:12:24.813Z,202641
config:component:aggregator:eikon_library_applications.news_._eikon_4.0,  eikon, News | Eikon 4.0,  Eikon_Library_Applications, , , 2014-12-04T15:12:26.151Z,202641
config:component:aggregator:eikon_library_core.localizationservice,  eikon, LocalizationService,  Eikon_Library_Core,138890,138890, 2016-07-14T12:29:39.026Z,202641
config:component:aggregator:common_tools.nolio,  eikon, Nolio,  Common_Tools, , , 2014-12-04T15:11:39.360Z,202668
config:component:aggregator:gateways.erb_base,  elektron, erb_base,  Gateways,138890,138890, 2016-08-25T09:46:47.235Z,202014
config:component:aggregator:eikon_analytics_platform.sm-stat-updater,  eikon, sm-stat-updater,  Eikon_Analytics_Platform,127438,127438, 2016-09-26T15:53:33.152Z,202676
config:component:aggregator:eikon_aaa.product_studio,  eikon, Product Studio,  Eikon_AAA,138890,138890, 2016-10-31T11:39:08.353Z,203000
config:component:aggregator:eikon_infrastructure_product_monitoring.sikuli,  eikon, Sikuli,  Eikon_Infrastructure_Product_Monitoring, , , 2014-12-04T15:12:22.267Z,203759
config:component:aggregator:eikon_search.compass_monitoring_client,  eikon, compass_monitoring_client,  Eikon_Search,138890,138890, 2016-09-14T13:31:11.578Z,203768
config:component:aggregator:webqa.webqa,  eikon, WebQA,  WebQA, , , 2014-12-04T15:13:49.886Z,203797
config:component:aggregator:time_series.ets_interday_hbase_writer,  eikon, ETS_Interday_HBase_Writer,  Time_Series,127438,138890, 2016-01-19T09:16:42.398Z,204002
config:component:aggregator:eikon_ui_toolkit.eikon_ui_toolkit,  eikon, Eikon_UI_Toolkit,  Eikon_UI_Toolkit, , , 2014-12-04T15:12:59.982Z,204090
config:component:aggregator:ops_specific_task.ms_patch,  eikon, MS Patch,  Ops_Specific_Task, , , 2014-12-04T15:13:19.012Z, 
config:component:aggregator:eds.datascope_select,  elektron, DataScope_Select,  EDS,138890,138890, 2015-09-29T11:43:06.253Z,200035
config:component:aggregator:eds.ibesrt_demo,  elektron, ibesrt_demo,  EDS,138890,138890, 2015-10-28T16:04:27.687Z,200035
config:component:aggregator:eds.edb_core,  elektron, edb_core,  EDS,138890,138890, 2015-11-17T18:01:41.407Z,200035
config:component:aggregator:eds.ebdqdm_core,  elektron, ebdqdm_core,  EDS,138890,138890, 2016-04-25T10:37:05.163Z,200035
config:component:aggregator:eds.dss_base_test,  elektron, dss_base_test,  EDS,138890,138890, 2016-05-03T13:46:42.303Z,200035
config:component:aggregator:core.elektron_manifest,  elektron, Elektron Manifest,  Core,138890,138890, 2015-01-26T12:27:41.068Z,200049
config:component:aggregator:core.sid,  elektron, SID,  Core,138890,138890, 2015-02-02T15:00:46.663Z,200049
config:component:aggregator:core.etms_policy,  elektron, etms_policy,  Core,138890,138890, 2015-08-16T21:03:34.863Z,200049
config:component:aggregator:core.esc_core_uninstall,  elektron, esc_core_uninstall,  Core,138890,138890, 2015-11-10T10:46:55.595Z,200049
config:component:aggregator:distribution.isat,  elektron, ISAT,  Distribution,138890,138890, 2014-12-08T11:17:08.142Z,200050
config:component:aggregator:distribution.rrcpd_core_trep,  elektron, rrcpd_core_trep,  Distribution,138890,138890, 2015-05-03T18:25:10.498Z,200050
config:component:aggregator:distribution.fms_mapping,  elektron, fms_mapping,  Distribution,138890,138890, 2015-06-15T06:04:57.899Z,200050
config:component:aggregator:distribution.eras_base,  elektron, eras_base,  Distribution,138890,138890, 2016-01-21T09:08:31.394Z,200050
config:component:aggregator:distribution.eras_core,  elektron, eras_core,  Distribution,138890,138890, 2016-01-21T09:09:46.711Z,200050
config:component:aggregator:dpop.trep_config_ert,  elektron, trep_config_ert,  DPoP,138890,138890, 2015-11-27T13:30:48.012Z,200050
config:component:aggregator:dpop.mgmt_config,  elektron, mgmt_config,  DPoP,138890,138890, 2015-11-27T13:30:20.858Z,200050
config:component:aggregator:global_entity_master.compass_monitoring_client,  elektron, compass_monitoring_client,  Global Entity Master,138890,138890, 2016-07-18T11:37:00.962Z,200365
config:component:aggregator:eikon_aaa.ams,  eikon, AMS,  Eikon_AAA, , , 2014-12-04T15:11:50.810Z,201864
config:component:aggregator:eikon_aaa.compass_monitoring_client,  eikon, Compass Monitoring Client,  Eikon_AAA,127438,6025541, 2015-04-30T10:30:17.965Z,201864
config:component:aggregator:eikon_news.swift,  eikon, Swift,  Eikon_News,127438,127438, 2016-06-15T13:16:31.108Z,201841
config:component:aggregator:eikon_aaa.authorization_service,  eikon, Authorization Service,  Eikon_AAA, , , 2014-12-04T15:11:51.207Z,201866
config:component:aggregator:eikon_aaa.dacs,  eikon, DACS,  Eikon_AAA, , , 2014-12-04T15:11:51.601Z,201866
config:component:aggregator:eikon_aaa.dacs_server,  eikon, DACS_Server,  Eikon_AAA,138890,138890, 2016-03-01T12:06:22.079Z,201866
config:component:aggregator:eikon_aaa.dacs_sinkd,  eikon, DACS_Sinkd,  Eikon_AAA,138890,138890, 2016-03-01T12:06:51.263Z,201866
config:component:aggregator:eikon_aaa.dataload_mapping,  eikon, DataLoad_Mapping,  Eikon_AAA, , , 2014-12-04T15:11:52.791Z,201871
config:component:aggregator:rtd_hmds.configuration,  eikon, Configuration,  RTD_HMDS, , , 2014-12-04T15:13:24.046Z,201882
config:component:aggregator:collections.scwgui_core,  elektron, scwgui_core,  Collections,138890,138890, 2015-09-01T16:52:09.071Z,200048
config:component:aggregator:collections.thunderdome_venues,  elektron, thunderdome_venues,  Collections,138890,138890, 2015-10-26T12:37:42.576Z,200048
config:component:aggregator:collections.evm_config_udmrule,  elektron, evm_config_udmrule,  Collections,138890,138890, 2015-10-08T11:19:29.862Z,200048
config:component:aggregator:collections.mangling_config,  elektron, mangling_config,  Collections,138890,138890, 2016-02-04T13:12:40.591Z,200048
config:component:aggregator:venues_td_apac.jsdaeq,  elektron, jsdaeq,  Venues_TD_APAC,127438,127438, 2016-06-24T13:42:13.045Z,200048
config:component:aggregator:update_service.update_service_-_file_server,  eikon, Update Service - File Server,  Update_Service, , , 2014-12-04T15:13:49.507Z,202043
config:component:aggregator:time_series.appendix_b,  eikon, Appendix B,  Time_Series, , , 2014-12-04T15:13:29.662Z,202085
config:component:aggregator:eikon_desktop-application_server.redis_ds,  eikon, redis_ds,  Eikon_Desktop-Application_Server,138890,138890, 2015-12-01T07:55:11.755Z,202107
config:component:aggregator:eikon_views_explorer.eikon_backout,  eikon, Eikon Backout,  Eikon_Views_Explorer, , , 2014-12-04T15:13:00.391Z,202108
config:component:aggregator:eikon_views_explorer.scaleout,  eikon, ScaleOut,  Eikon_Views_Explorer, , , 2014-12-04T15:13:03.061Z,202108
config:component:aggregator:metadata_tool.fundamental_fields,  eikon, Fundamental Fields,  Metadata_Tool, , , 2014-12-04T15:13:15.854Z,202108
config:component:aggregator:metadata_tool.modelsandcalcs,  eikon, ModelsAndCalcs,  Metadata_Tool, , , 2014-12-04T15:13:16.698Z,202108
config:component:aggregator:collaboration.nitro_server,  eikon, nitro_server,  Collaboration,138890,127438, 2016-02-03T13:21:03.780Z,202607
config:component:aggregator:trkd.trkdapi_mon,  elektron, trkdapi_mon,  TRKD,138890,138890, 2016-10-13T20:14:31.485Z,200080
config:component:aggregator:compass_tools.itracker,  eikon, iTracker,  Compass Tools,138890,138890, 2016-10-31T14:49:13.052Z,203791
config:component:aggregator:compass_tools.elasticsearch_alarm_management,  eikon, Elasticsearch_Alarm_Management,  Compass Tools,138890,138890, 2016-10-31T15:52:57.486Z,203773
config:component:aggregator:compass_tools.gsc_mobile_api,  eikon, GSC_Mobile_API,  Compass Tools,127438,138890, 2016-10-31T15:01:45.754Z,202727
config:component:aggregator:compass_tools.cta_mongodb,  eikon, cta_mongodb,  Compass Tools,127438,138890, 2016-10-31T14:59:58.301Z,203755
config:component:aggregator:trkd.ids_core_trkd,  elektron, ids_core_trkd,  TRKD,138890,138890, 2016-11-01T09:01:46.400Z,200080
config:component:aggregator:compass_tools.gsc,  eikon, GSC,  Compass Tools, ,138890, 2016-10-31T15:01:20.614Z,202727
config:component:aggregator:eikon_analytics_platform.streams3,  eikon, streams3,  Eikon_Analytics_Platform,138890,138890, 2016-11-09T11:52:41.726Z,203802
config:component:aggregator:collections.private_dict,  elektron, private_dict,  Collections,138890,138890, 2016-11-16T10:55:17.160Z,200048
config:component:aggregator:eikon_library_applications.log_viewer._eikon_4.0,  eikon, Log Viewer| Eikon 4.0,  Eikon_Library_Applications, , , 2014-12-04T15:12:25.702Z,202641
config:component:aggregator:eikon_library_core.database,  eikon, Database,  Eikon_Library_Core, , , 2014-12-04T15:12:27.009Z,202641
config:component:aggregator:ops_specific_task.oracle_linux_-_solaris_-_windows,  eikon, Oracle Linux - Solaris - Windows,  Ops_Specific_Task, , , 2014-12-04T15:13:20.156Z, 
config:component:aggregator:ops_specific_task.nda,  eikon, NDA,  Ops_Specific_Task, , , 2014-12-04T15:13:19.401Z, 
config:component:aggregator:ops_specific_task.tpm,  eikon, TPM,  Ops_Specific_Task, , , 2014-12-04T15:13:22.477Z, 
config:component:aggregator:benchmark_fixing.tartan_config,  elektron, tartan_config,  Benchmark_Fixing,138890,138890, 2016-07-07T14:19:13.835Z,202032
config:component:aggregator:enterprise_risk_management.egrc,  risk, EGRC,  Enterprise Risk Management,138890,138890, 2016-07-08T16:26:07.514Z,204096
config:component:aggregator:venues_td_amers.currenex,  elektron, currenex,  Venues_TD_AMERS,138890,138890, 2016-07-13T15:00:43.659Z,200048
config:component:aggregator:compass_deployment_automation.enable_cda_hosts,  eikon, enable_cda_hosts,  Compass Deployment Automation,138890,138890, 2016-10-31T11:56:35.820Z,202929
config:component:aggregator:compass_tools.itracker_preprocess,  eikon, iTracker_Preprocess,  Compass Tools,138890,138890, 2016-10-31T14:48:20.710Z,203791
config:component:aggregator:compass_tools.itracker_backend,  eikon, iTracker_Backend,  Compass Tools,138890,138890, 2016-10-31T14:48:42.923Z,203791
config:component:aggregator:compass_tools.cudl_etl,  eikon, CUDL_ETL,  Compass Tools,138890,138890, 2016-10-31T11:35:38.511Z,203222
config:component:aggregator:compass_tools.flex_dashboard,  eikon, Flex Dashboard,  Compass Tools,138890,138890, 2016-10-31T15:10:23.404Z,204009
config:component:aggregator:compass_tools.tao_resources_pack,  eikon, TAO Resources Pack,  Compass Tools,138890,138890, 2016-10-31T15:05:41.578Z,203869
config:component:aggregator:compass_tools.itracker_report,  eikon, iTracker_Report,  Compass Tools,138890,138890, 2016-10-31T14:48:55.093Z,203791
config:component:aggregator:beps_action_manager.bam_ui,  trta_onesource, BAM_UI,  BEPS_Action_Manager,138890,138890, 2016-10-31T15:44:20.733Z,204188
config:component:aggregator:compass_tools.shared_compass,  eikon, Shared Compass,  Compass Tools,138890,138890, 2016-10-31T15:11:30.195Z,204009
config:component:aggregator:compass_tools.jira_hierarchy_loader,  eikon, Jira_Hierarchy_Loader,  Compass Tools,138890,138890, 2016-10-31T15:57:13.901Z,203792
config:component:aggregator:beps_action_manager.bam_services,  trta_onesource, BAM_services,  BEPS_Action_Manager,138890,138890, 2016-10-31T15:44:34.923Z,204188
config:component:aggregator:compass_tools.discovery_agent,  eikon, Discovery_Agent,  Compass Tools,138890,138890, 2016-11-01T09:18:30.059Z,203222
config:component:aggregator:elektron_management.ecrt_core,  elektron, ecrt_core,  Elektron_Management,138890,138890, 2016-11-16T10:16:05.802Z, 
config:component:aggregator:core.ppds_core,  elektron, ppds_core,  Core,138890,138890, 2016-11-04T12:47:53.828Z,204160
config:component:aggregator:distribution.distribution,  elektron, Distribution,  Distribution,138890,138890, 2014-12-08T11:15:25.208Z,200050
config:component:aggregator:distribution.eras_java,  elektron, eras_java,  Distribution,138890,138890, 2016-01-21T09:09:59.862Z,200050
config:component:aggregator:elektron_shared.elektron_manifest,  elektron, elektron_manifest,  Elektron_Shared,138890,138890, 2016-06-03T08:57:16.146Z,200049
config:component:aggregator:core.trep_base,  elektron, trep_base,  Core,138890,138890, 2015-06-15T06:12:08.730Z,200049
config:component:aggregator:core.core,  elektron, Core,  Core,138890,138890, 2014-12-08T11:09:38.465Z,200049
config:component:aggregator:eds.ebd_config,  elektron, ebd_config,  EDS,138890,138890, 2016-04-25T10:32:49.050Z,200035
config:component:aggregator:eds.ebdmr_core,  elektron, ebdmr_core,  EDS,138890,138890, 2016-04-25T10:36:38.525Z,200035
config:component:aggregator:core.emc_core,  elektron, emc_core,  Core,138890,138890, 2015-11-13T15:30:27.237Z,200049
config:component:aggregator:eds.dss_base,  elektron, dss_base,  EDS,138890,138890, 2016-05-03T13:46:09.613Z,200035
config:component:aggregator:eikon_web_hosted.eikon_investor_._portfolio_manager_app,  eikon, Eikon_Investor | Portfolio Manager App,  Eikon_Web_Hosted, , , 2014-12-04T15:13:04.985Z,202041
config:component:aggregator:system_test.system_test,  eikon, System_Test,  System_Test, , , 2014-12-04T15:13:28.865Z,202043
config:component:aggregator:eikon_aaa.admincommon,  eikon, AdminCommon,  Eikon_AAA, , , 2014-12-04T15:11:48.567Z,201867
config:component:aggregator:eikon_aaa.adminmain,  eikon, AdminMain,  Eikon_AAA, , , 2014-12-04T15:11:48.967Z,201867
config:component:aggregator:eikon_aaa.auditadmin,  eikon, AuditAdmin,  Eikon_AAA,138890,138890, 2016-01-19T14:09:17.683Z,201867
config:component:aggregator:eikon_aaa.ecso,  eikon, ECSO,  Eikon_AAA, , , 2014-12-04T15:11:54.596Z,201867
config:component:aggregator:eikon_aaa.emac,  eikon, EMAC,  Eikon_AAA, , , 2014-12-04T15:11:55.065Z,201867
config:component:aggregator:eikon_aaa.groupadmin,  eikon, GroupAdmin,  Eikon_AAA,138890,138890, 2016-02-05T09:09:58.436Z,201867
config:component:aggregator:eikon_aaa.healthcheck,  eikon, HealthCheck,  Eikon_AAA,138890,138890, 2016-01-19T14:12:03.488Z,201867
config:component:aggregator:eikon_aaa.identityapi,  eikon, IdentityApi,  Eikon_AAA,138890,138890, 2015-08-25T16:18:44.125Z,201867
config:component:aggregator:eikon_aaa.roleandsettingadmin,  eikon, RoleAndSettingAdmin,  Eikon_AAA,138890,138890, 2016-02-05T09:08:46.323Z,201867
config:component:aggregator:eikon_aaa.supportconsole,  eikon, SupportConsole,  Eikon_AAA,138890,138890, 2016-02-05T09:11:32.537Z,201867
config:component:aggregator:contributions.contributions,  elektron, Contributions,  Contributions,138890,138890, 2014-12-08T11:04:51.204Z,202013
config:component:aggregator:time_series.ride_application,  eikon, RIDE Application,  Time_Series, , , 2014-12-04T15:13:41.864Z,202085
config:component:aggregator:eikon_desktop.cz,  eikon, CZ,  Eikon_Desktop, , , 2014-12-04T15:12:14.470Z,202644
config:component:aggregator:eikon_desktop.metastock_add-on,  eikon, Metastock Add-On,  Eikon_Desktop, , , 2014-12-04T15:12:17.563Z,202644
config:component:aggregator:gateways.dds_to_idn,  elektron, DDS to IDN,  Gateways,138890,138890, 2014-12-08T11:19:59.389Z,202014
config:component:aggregator:gateways.gateways,  elektron, Gateways,  Gateways,138890,138890, 2014-12-08T11:19:10.421Z,202014
config:component:aggregator:gateways.idn_to_dds,  elektron, IDN to DDS,  Gateways,138890,138890, 2014-12-08T11:21:18.990Z,202014
config:component:aggregator:gateways.itdg_context_identification,  elektron, ITDG Context identification,  Gateways,138890,138890, 2015-04-27T06:41:08.913Z,202014
config:component:aggregator:eikonmon.eikonmon,  eikon, Eikonmon,  Eikonmon, ,6025541, 2015-04-30T12:15:40.733Z,203773
config:component:aggregator:eikon_desktop.regional_models_add-on,  eikon, Regional Models Add-On,  Eikon_Desktop, , , 2014-12-04T15:12:17.954Z,202644
config:component:aggregator:common_tools.puppet,  eikon, Puppet,  Common_Tools, , , 2014-12-04T15:11:40.633Z,202929
config:component:aggregator:inter-dealer_broker_fh.gfi_core,  elektron, gfi_core,  Inter-Dealer_Broker_FH,138890,138890, 2015-05-19T20:45:14.817Z,203853
config:component:aggregator:hmds.trep_licenses_hmds,  elektron, trep_licenses_hmds,  HMDS,138890,138890, 2015-06-15T05:52:54.267Z,203853
config:component:aggregator:eikon_analytics_platform.courtwire,  eikon, Courtwire,  Eikon_Analytics_Platform,127438,127438, 2016-09-21T14:25:40.957Z,203802
config:component:aggregator:eikon_analytics_platform.dp_routers__tactical,  eikon, DP Routers_ Tactical,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:02.347Z,203802
config:component:aggregator:eikon_analytics_platform.eikon_desktop_notifier,  eikon, Eikon Desktop Notifier,  Eikon_Analytics_Platform,127438,138890, 2015-07-08T09:48:23.568Z,203802
config:component:aggregator:eikon_analytics_platform.ens,  eikon, ENS,  Eikon_Analytics_Platform,127438,127438, 2015-11-24T15:50:23.003Z,203802
config:component:aggregator:eikon_analytics_platform.event_platform,  eikon, Event Platform,  Eikon_Analytics_Platform,127438,127438, 2015-10-07T14:40:06.659Z,203802
config:component:aggregator:eikon_analytics_platform.imsr_assembler,  eikon, iMSR_Assembler,  Eikon_Analytics_Platform,138890,138890, 2016-10-05T07:42:33.287Z,203802
config:component:aggregator:eikon_analytics_platform.monitoring,  eikon, Monitoring,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:05.270Z,203802
config:component:aggregator:eikon_analytics_platform.other,  eikon, Other,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:06.057Z,203802
config:component:aggregator:eikon_analytics_platform.tsi7service,  eikon, TSI7Service,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:11.294Z,203802
config:component:aggregator:eikon_analytics_platform.vwap,  eikon, Vwap,  Eikon_Analytics_Platform, , , 2014-12-04T15:12:12.455Z,203802
config:component:aggregator:ops_specific_task.automated_tests,  eikon, Automated Tests,  Ops_Specific_Task, , , 2014-12-04T15:13:17.829Z, 
